Rank,Symbol,Volatility
1,RAJESHEXPO,0.004892
2,GILLETTE,0.007321
3,IDBI,0.007379
4,ALKEM,0.008773
5,HDFCBANK,0.010422
6,SUNDRMFAST,0.01115
7,SANOFI,0.011227
8,SKFINDIA,0.011274
9,PGHH,0.011721
10,ITC,0.011867
11,GODREJAGRO,0.011963
12,GSKCONS,0.012571
13,HDFCLIFE,0.012683
14,MGL,0.012698
15,HATSUN,0.013012
16,GSPL,0.013112
17,CHOLAHLDNG,0.013327
18,INDUSTOWER,0.013415
19,PFIZER,0.013507
20,NHPC,0.013559
