Rank,Symbol,Volatility
1,ADANIENT,0.003048
2,ABBOTINDIA,0.009051
3,SANOFI,0.009238
4,INFY,0.010206
5,GILLETTE,0.010351
6,DABUR,0.010813
7,PGHH,0.011348
8,NESTLEIND,0.011371
9,ZYDUSWELL,0.011673
10,HINDUNILVR,0.011772
11,BRITANNIA,0.011992
12,BAJAJHLDNG,0.012101
13,DIVISLAB,0.012238
14,SKFINDIA,0.012293
15,COLPAL,0.012294
16,TCS,0.012481
17,GLAXO,0.012656
18,BAYERCROP,0.012681
19,TECHM,0.012735
20,ITC,0.012952
