Rank,Symbol,Volatility
1,ADANIENT,0.000316
2,POWERGRID,0.007713
3,GLAXO,0.008065
4,PGHH,0.008758
5,COLPAL,0.008933
6,HDFCBANK,0.009174
7,HINDUNILVR,0.009374
8,SOLARINDS,0.009974
9,DABUR,0.01003
10,NTPC,0.010144
11,CRISIL,0.010162
12,NH,0.010162
13,KRBL,0.010706
14,GSKCONS,0.010773
15,LALPATHLAB,0.010864
16,BAJAJHLDNG,0.010901
17,KOTAKBANK,0.011184
18,ASIANPAINT,0.011245
19,BRITANNIA,0.011267
20,AMBUJACEM,0.011311
