Rank,Symbol,Volatility
1,ADANIENT,0.000847
2,BRITANNIA,0.017651
3,JSWDULUX,0.019804
4,AMBUJACEM,0.021476
5,PGHH,0.021866
6,JUBLPHARMA,0.024166
7,TATAINVEST,0.025146
8,NDTV,0.026148
9,FEDERALBNK,0.026224
10,GSKCONS,0.026421
11,GILLETTE,0.026596
12,PFIZER,0.026677
13,CUMMINSIND,0.026721
14,STERLINBIO,0.027045
15,TMPV,0.02721
16,MARUTI,0.027417
17,AMTEKAUTO,0.027492
18,SANOFI,0.027819
19,LUPIN,0.028041
20,GLAXO,0.028218
