Rank,Symbol,Volatility
1,ADANIENT,0.001923
2,GILLETTE,0.00692
3,GLAXO,0.009005
4,COLPAL,0.009658
5,HDFCBANK,0.010325
6,ALKEM,0.011047
7,PETRONET,0.011049
8,BRITANNIA,0.011239
9,ICICIBANK,0.011397
10,DRREDDY,0.011572
11,PFIZER,0.011673
12,HDFC,0.011678
13,AXISBANK,0.0118
14,HEROMOTOCO,0.011899
15,DABUR,0.011901
16,NESTLEIND,0.011962
17,ZYDUSWELL,0.012251
18,ULTRACEMCO,0.012483
19,CIPLA,0.012648
20,BAYERCROP,0.012708
