Rank,Symbol,Volatility
1,ADANIENT,0.000996
2,WOCKPHARMA,0.012078
3,TORNTPHARM,0.012964
4,AMBUJACEM,0.013532
5,TATAINVEST,0.01387
6,DRREDDY,0.015888
7,PGHH,0.015942
8,ASIANHOTNR,0.015978
9,BRITANNIA,0.016652
10,APOLLOHOSP,0.017072
11,PANACEABIO,0.017268
12,RANBAXY,0.017277
13,SANOFI,0.017294
14,HEROMOTOCO,0.017486
15,SKFINDIA,0.017948
16,STERLINBIO,0.01816
17,ZYDUSLIFE,0.018423
18,JUBLPHARMA,0.018477
19,JSWDULUX,0.018541
20,HINDUNILVR,0.01874
