Rank,Symbol,Volatility
1,GILLETTE,0.006999
2,HINDUNILVR,0.008988
3,GLAXO,0.009095
4,HDFCBANK,0.009361
5,HONAUT,0.009935
6,GSKCONS,0.010431
7,SKFINDIA,0.010868
8,ASIANPAINT,0.011065
9,APLLTD,0.011206
10,ABB,0.011249
11,HDFC,0.011274
12,ALKEM,0.011413
13,COLPAL,0.011447
14,ITC,0.011549
15,BAJAJ-AUTO,0.011994
16,CUB,0.012069
17,TORNTPHARM,0.012203
18,INFY,0.012206
19,CIPLA,0.012217
20,HATSUN,0.012535
