Rank,Symbol,Volatility
1,ADANIENT,0.001135
2,GSKCONS,0.010854
3,KARURVYSYA,0.010939
4,SJVN,0.010978
5,SANOFI,0.011164
6,OFSS,0.011964
7,BAJAJ-AUTO,0.012286
8,JAGRAN,0.012574
9,MOIL,0.012645
10,LTF,0.012921
11,HEROMOTOCO,0.013047
12,JSWDULUX,0.013298
13,MARUTI,0.013406
14,CMC,0.013681
15,CUMMINSIND,0.013736
16,ONGC,0.013874
17,PETRONET,0.013964
18,BRITANNIA,0.014045
19,DIVISLAB,0.014078
20,INFY,0.014084
