Rank,Symbol,Volatility
1,ADANIENT,0.003463
2,BRITANNIA,0.010133
3,ICICIBANK,0.010142
4,MRF,0.010251
5,HDFCBANK,0.011168
6,HINDUNILVR,0.011432
7,PGHH,0.011606
8,NESTLEIND,0.011679
9,BHARTIARTL,0.011951
10,DABUR,0.012011
11,SBIN,0.012499
12,CIPLA,0.012631
13,RELIANCE,0.012693
14,PATANJALI,0.012865
15,JSWSTEEL,0.012978
16,BOSCHLTD,0.013308
17,ASIANPAINT,0.01333
18,AIAENG,0.013341
19,SBILIFE,0.013568
20,AXISBANK,0.013605
