Rank,Symbol,Volatility
1,ADANIENT,0.000475
2,COLPAL,0.016976
3,ASIANPAINT,0.017935
4,GLAXO,0.018113
5,3MINDIA,0.020184
6,PGHH,0.020741
7,IGL,0.021647
8,PFIZER,0.021869
9,SHRIRAMFIN,0.023584
10,ITC,0.024404
11,DRREDDY,0.024837
12,SYNDIBANK,0.025491
13,HEROMOTOCO,0.025691
14,HINDUNILVR,0.025729
15,SANOFI,0.025964
16,JSWDULUX,0.026009
17,HUBTOWN,0.026164
18,PATELENG,0.026401
19,BRITANNIA,0.027803
20,MARICO,0.027863
