Rank,Symbol,Volatility
1,ZFCVINDIA,0.001122
2,GILLETTE,0.009782
3,NESTLEIND,0.010828
4,MARICO,0.011071
5,HINDUNILVR,0.011409
6,TORNTPOWER,0.011545
7,SCHAEFFLER,0.0118
8,VINATIORGA,0.011811
9,RELAXO,0.012048
10,IRCTC,0.012135
11,COLPAL,0.012413
12,VGUARD,0.013344
13,PGHH,0.013403
14,PIDILITIND,0.013445
15,HEXAWARE,0.013461
16,SYMPHONY,0.013719
17,AKZOINDIA,0.013888
18,HDFCAMC,0.013904
19,DABUR,0.013958
20,GODREJCP,0.013969
