Rank,Symbol,Volatility
1,ADANIENT,0.000742
2,JSWDULUX,0.013236
3,PGHH,0.014512
4,GLAXO,0.014522
5,BRITANNIA,0.016837
6,STERLINBIO,0.018416
7,COLPAL,0.020733
8,BOSCHLTD,0.020938
9,DABUR,0.021922
10,HINDUNILVR,0.022333
11,CASTROLIND,0.023024
12,CONCOR,0.023095
13,GODREJCP,0.023293
14,PFIZER,0.024119
15,ASIANPAINT,0.024462
16,MARICO,0.02489
17,LUPIN,0.025355
18,TATACONSUM,0.025932
19,GUJENERGY,0.02692
20,NTPC,0.027651
