Rank,Symbol,Volatility
1,ADANIENT,0.000808
2,ERAINFRA,0.008813
3,RNAVAL,0.009464
4,KANSAINER,0.010147
5,RELIGARE,0.010508
6,BAJAJHLDNG,0.010539
7,HINDUNILVR,0.011155
8,MARICO,0.011235
9,DRREDDY,0.011507
10,ITC,0.011803
11,EMAMILTD,0.011819
12,GRASIM,0.011976
13,DBCORP,0.012066
14,CHENNPETRO,0.012264
15,PFIZER,0.012273
16,GLAXO,0.012347
17,DABUR,0.012355
18,POWERGRID,0.012398
19,SANOFI,0.012409
20,TORNTPHARM,0.012552
