Rank,Symbol,Volatility
1,VIDEOIND,0.009404
2,CRISIL,0.011402
3,HDFCBANK,0.011591
4,GRASIM,0.012059
5,HONAUT,0.012401
6,WIPRO,0.012418
7,COLPAL,0.013068
8,GILLETTE,0.013668
9,KARURVYSYA,0.013735
10,BAJAJCON,0.013905
11,GLAXO,0.014086
12,OIL,0.014178
13,GSKCONS,0.014209
14,EIHOTEL,0.014264
15,EMAMILTD,0.014298
16,UBL,0.014414
17,J&KBANK,0.014595
18,KANSAINER,0.014621
19,SKFINDIA,0.015012
20,TCS,0.015365
