Rank,Symbol,Volatility
1,HDFCBANK,0.008803
2,GILLETTE,0.009052
3,CRISIL,0.009686
4,JSWDULUX,0.009899
5,SCHAEFFLER,0.010488
6,WIPRO,0.010508
7,TCS,0.010826
8,SKFINDIA,0.011517
9,BAJAJHLDNG,0.011564
10,NTPC,0.011881
11,INFY,0.012114
12,SUPREMEIND,0.012493
13,ZEEL,0.012654
14,ASIANPAINT,0.012766
15,BLUEDART,0.012849
16,COLPAL,0.013025
17,HCLTECH,0.013221
18,OIL,0.013283
19,INDUSINDBK,0.013353
20,MRF,0.013602
