Rank,Symbol,Volatility
1,ADANIENT,0.000171
2,BOSCHLTD,0.009734
3,PATELENG,0.012031
4,STERLINBIO,0.013249
5,GLAXO,0.013524
6,SHRIRAMFIN,0.013713
7,DABUR,0.013766
8,HEROMOTOCO,0.015417
9,GILLETTE,0.015713
10,TATAINVEST,0.016637
11,MRF,0.016649
12,IOC,0.017022
13,IGL,0.017123
14,ITC,0.017141
15,COLPAL,0.017491
16,MARICO,0.017567
17,UCOBANK,0.017667
18,CORPBANK,0.0177
19,GSKCONS,0.017733
20,PGHH,0.01808
