Rank,Symbol,Volatility
1,ADANIENT,0.0025
2,VINATIORGA,0.007874
3,ICICIBANK,0.00788
4,GLAXO,0.008309
5,BHARTIARTL,0.008621
6,WHIRLPOOL,0.008844
7,OIL,0.009101
8,SUNDARMFIN,0.009229
9,ULTRACEMCO,0.00931
10,AXISBANK,0.009429
11,PFIZER,0.009511
12,HONAUT,0.009517
13,HDFCBANK,0.009571
14,NESTLEIND,0.009621
15,PAGEIND,0.009673
16,TATAELXSI,0.009681
17,PIDILITIND,0.00986
18,HINDUNILVR,0.010143
19,BERGEPAINT,0.010146
20,UPL,0.010253
