Rank,Symbol,Volatility
1,SANOFI,0.007232
2,TATACONSUM,0.007777
3,GLAXO,0.007852
4,HATSUN,0.008254
5,TORNTPHARM,0.008857
6,SUNPHARMA,0.009159
7,KOTAKBANK,0.009172
8,ZFCVINDIA,0.009337
9,OFSS,0.009673
10,NATCOPHARM,0.009682
11,NTPC,0.009741
12,GRASIM,0.009763
13,COLPAL,0.009992
14,MARUTI,0.010077
15,NESTLEIND,0.010203
16,ALKEM,0.010422
17,PGHH,0.010452
18,BOSCHLTD,0.010486
19,DRREDDY,0.010509
20,UBL,0.010705
