Rank,Symbol,Volatility
1,ADANIENT,0.000257
2,CRISIL,0.008053
3,PGHH,0.008545
4,HDFCBANK,0.00855
5,GSKCONS,0.00859
6,LTTS,0.008669
7,GILLETTE,0.009138
8,LALPATHLAB,0.00919
9,HCLTECH,0.009296
10,PFIZER,0.00953
11,TCS,0.00969
12,SOLARINDS,0.009984
13,CASTROLIND,0.010272
14,MARUTI,0.010337
15,TTKPRESTIG,0.010643
16,M&M,0.010796
17,BRITANNIA,0.010807
18,POWERGRID,0.01106
19,GLAXO,0.01108
20,KOTAKBANK,0.011095
