Rank,Symbol,Volatility
1,ADANIENT,0.000257
2,KANSAINER,0.019205
3,MOSERBAER,0.020648
4,HEXAWARE,0.021183
5,DREDGECORP,0.022725
6,BRITANNIA,0.02331
7,SUNDARMFIN,0.024276
8,HTMEDIA,0.024715
9,PFIZER,0.025139
10,BIOCON,0.02517
11,HDFCBANK,0.027006
12,GILLETTE,0.0272
13,MONSANTO,0.027289
14,MRF,0.027696
15,INFY,0.027715
16,SBIN,0.027848
17,GAMMONIND,0.027905
18,GUJENERGY,0.027963
19,TCS,0.028159
20,SUNPHARMA,0.028344
