Rank,Symbol,Volatility
1,PGHH,0.010099
2,GILLETTE,0.012554
3,ZFCVINDIA,0.014227
4,NHPC,0.014582
5,DIVISLAB,0.015988
6,HONAUT,0.016046
7,BLUEDART,0.016214
8,MRF,0.01646
9,HINDUNILVR,0.01708
10,GLAXO,0.017235
11,BRITANNIA,0.017259
12,SANOFI,0.017338
13,SCHAEFFLER,0.017605
14,DRREDDY,0.0177
15,VGUARD,0.017807
16,DABUR,0.017851
17,ABBOTINDIA,0.017868
18,MARICO,0.017893
19,AKZOINDIA,0.017945
20,NESTLEIND,0.01796
