Rank,Symbol,Volatility
1,LUPIN,0.011272
2,CIPLA,0.011377
3,ICICIGI,0.012483
4,SUNPHARMA,0.012824
5,NESTLEIND,0.013398
6,MARICO,0.01361
7,APOLLOHOSP,0.013665
8,BHARTIARTL,0.01386
9,TORNTPHARM,0.013901
10,HINDUNILVR,0.01413
11,PATANJALI,0.01417
12,BRITANNIA,0.014528
13,DIVISLAB,0.015332
14,ITC,0.015364
15,NTPC,0.015691
16,NHPC,0.015973
17,ABBOTINDIA,0.016076
18,BERGEPAINT,0.016158
19,MAXHEALTH,0.016293
20,DABUR,0.016445
