Rank,Symbol,Volatility
1,ZFCVINDIA,0.005467
2,HDFCBANK,0.007667
3,SHRIRAMCIT,0.007738
4,HINDUNILVR,0.009507
5,KOTAKBANK,0.009589
6,BAJAJ-AUTO,0.009681
7,SOLARINDS,0.009876
8,DALBHARAT,0.00997
9,NHPC,0.010238
10,NTPC,0.010419
11,RAMCOCEM,0.010541
12,WIPRO,0.010608
13,LT,0.010627
14,SKFINDIA,0.010781
15,SUPREMEIND,0.010792
16,RAJESHEXPO,0.010885
17,BAJAJHLDNG,0.010918
18,POWERGRID,0.010927
19,OFSS,0.011079
20,ASIANPAINT,0.011089
