Rank,Symbol,Volatility
1,PGHH,0.015205
2,NLCINDIA,0.01852
3,SOLARINDS,0.01861
4,GILLETTE,0.018887
5,THERMAX,0.020117
6,POWERGRID,0.020336
7,ZFCVINDIA,0.020729
8,SJVN,0.020825
9,GMRAIRPORT,0.021084
10,NHPC,0.021767
11,SCHAEFFLER,0.021905
12,SANOFI,0.022125
13,FORTIS,0.022644
14,NATCOPHARM,0.022787
15,ADANIGREEN,0.022909
16,HAL,0.023103
17,TORNTPOWER,0.023324
18,ABBOTINDIA,0.02366
19,PAGEIND,0.023908
20,VGUARD,0.024079
