Rank,Symbol,Volatility
1,ADANIENT,0.002889
2,MRF,0.012895
3,SANOFI,0.013106
4,NESTLEIND,0.013268
5,COLPAL,0.013379
6,IRFC,0.013519
7,TCS,0.015392
8,ALKEM,0.015419
9,WHIRLPOOL,0.015782
10,BAYERCROP,0.015858
11,ITC,0.016202
12,PFIZER,0.016355
13,CIPLA,0.016538
14,AIAENG,0.01673
15,HCLTECH,0.016762
16,SUNPHARMA,0.016994
17,NHPC,0.017058
18,INFY,0.017146
19,ZFCVINDIA,0.017349
20,APLLTD,0.017369
