Rank,Symbol,Volatility
1,ADANIENT,0.000618
2,SANOFI,0.009811
3,GILLETTE,0.009885
4,MRF,0.010489
5,ASIANHOTNR,0.011329
6,DRREDDY,0.011524
7,BOSCHLTD,0.011858
8,PGHH,0.012566
9,CARBORUNIV,0.012585
10,GODREJCP,0.012983
11,NIRMA,0.013376
12,PFIZER,0.013564
13,JSWDULUX,0.013776
14,BERGEPAINT,0.013904
15,PATELENG,0.014806
16,APOLLOHOSP,0.014823
17,KANSAINER,0.015002
18,AMBUJACEM,0.015194
19,SUNPHARMA,0.015647
20,GUJENERGY,0.015965
