Rank,Symbol,Volatility
1,ADANIENT,0.002501
2,PFIZER,0.007106
3,IRFC,0.007533
4,LICI,0.009868
5,ACC,0.010078
6,AMBUJACEM,0.010159
7,SANOFI,0.010243
8,RELAXO,0.01038
9,TORNTPHARM,0.010552
10,ITC,0.010671
11,GLAXO,0.010712
12,HDFCBANK,0.010805
13,NESTLEIND,0.011162
14,APLLTD,0.011789
15,IOC,0.011892
16,HDFC,0.011975
17,PFC,0.012013
18,DRREDDY,0.012234
19,SHREECEM,0.012307
20,BAJAJ-AUTO,0.012358
