Rank,Symbol,Volatility
1,ADANIENT,0.00295
2,HINDZINC,0.007865
3,PGHH,0.009651
4,RELAXO,0.009777
5,BATAINDIA,0.010994
6,VINATIORGA,0.01101
7,DMART,0.011013
8,ASIANPAINT,0.011194
9,HINDUNILVR,0.011555
10,TITAN,0.011701
11,HONAUT,0.011812
12,WHIRLPOOL,0.011917
13,ICICIBANK,0.011925
14,BAJAJFINSV,0.012186
15,ITC,0.01222
16,SKFINDIA,0.01228
17,MARICO,0.012377
18,KOTAKBANK,0.012604
19,SBICARD,0.012657
20,STARHEALTH,0.012707
