Rank,Symbol,Momentum,Volatility,Score
1,IL&FSENGG,0.828924,0.034236,24.2119
2,INDUSINDBK,0.533103,0.02427,21.9659
3,IOB,0.477984,0.024608,19.4241
4,YESBANK,0.621799,0.032252,19.2792
5,ORIENTBANK,0.460177,0.024273,18.9584
6,OFSS,0.41253,0.021904,18.8335
7,ALBK,0.434932,0.025121,17.3134
8,SANOFI,0.249707,0.014694,16.9939
9,JINDALSTEL,0.491341,0.030375,16.1756
10,PGHH,0.473413,0.03047,15.5371
11,JINDALSAW,0.5594,0.036904,15.1583
12,ANDHRABANK,0.325779,0.021901,14.8752
13,JETAIRWAYS,0.65861,0.044684,14.7394
14,HDFCBANK,0.178551,0.01227,14.5516
15,KPIL,0.293118,0.020164,14.5365
16,PFIZER,0.170535,0.01183,14.4161
17,AUROPHARMA,0.329168,0.023592,13.9526
18,PNB,0.234867,0.01705,13.7754
19,RANBAXY,0.352489,0.026147,13.4808
20,BANKINDIA,0.360061,0.026744,13.463
