Rank,Symbol,Momentum,Volatility,Score
1,JSWDULUX,0.384677,0.012628,30.4613
2,GUJENERGY,0.450472,0.017084,26.3682
3,KARURVYSYA,0.330957,0.014172,23.3531
4,GFLLIMITED,0.587631,0.025759,22.8131
5,SKFINDIA,0.248332,0.010988,22.6008
6,RAJESHEXPO,0.226744,0.01024,22.142
7,IIFL,0.522252,0.024448,21.3619
8,SUNDARMFIN,0.313392,0.01587,19.747
9,CENTURYTEX,0.299624,0.016491,18.1694
10,JINDALSTEL,0.56129,0.031058,18.0723
11,ALKEM,0.32343,0.017929,18.0391
12,BAJAJFINSV,0.357221,0.020032,17.8321
13,HDFCBANK,0.164756,0.009543,17.2655
14,HAVELLS,0.249162,0.01486,16.7672
15,SUPREMEIND,0.255126,0.015233,16.7479
16,JUSTDIAL,0.429094,0.026048,16.473
17,HDFC,0.205731,0.012852,16.0077
18,EDELWEISS,0.439525,0.027543,15.9576
19,WHIRLPOOL,0.326781,0.020495,15.9443
20,CROMPTON,0.342097,0.021607,15.8329
