Rank,Symbol,Momentum,Volatility,Score
1,SOLARINDS,0.294273,0.022685,12.9724
2,LINDEINDIA,0.422783,0.032848,12.871
3,ATGL,0.368382,0.030345,12.1398
4,ITC,0.186057,0.016202,11.4836
5,LAURUSLABS,0.254096,0.023682,10.7294
6,VEDL,0.300645,0.029428,10.2162
7,CUMMINSIND,0.188598,0.019402,9.7205
8,CIPLA,0.157647,0.016538,9.5325
9,JINDALSTEL,0.305237,0.032341,9.438
10,BAJAJ-AUTO,0.151402,0.017492,8.6554
11,COLPAL,0.1061,0.013379,7.93
12,SUNPHARMA,0.133049,0.016994,7.829
13,ADANIENSOL,0.198113,0.02864,6.9173
14,NMDC,0.176907,0.025998,6.8048
15,ADANIPORTS,0.149119,0.023005,6.482
16,BANKBARODA,0.199586,0.03212,6.2137
17,CRISIL,0.143416,0.023382,6.1337
18,MARICO,0.11512,0.018959,6.0722
19,HINDALCO,0.165773,0.027722,5.9799
20,PERSISTENT,0.157534,0.027241,5.7829
