Rank,Symbol,Momentum,Volatility,Score
1,PANACEABIO,1.518487,0.029142,52.1068
2,BAJAJHIND,3.21585,0.062563,51.4015
3,BAJAJFINSV,1.548648,0.032946,47.006
4,GOLDTECH,1.660584,0.036399,45.6221
5,JAICORPLTD,2.570088,0.057466,44.724
6,AUROPHARMA,1.433697,0.039185,36.5879
7,IL&FSENGG,1.458993,0.042121,34.638
8,SOBHA,1.81933,0.052808,34.4521
9,BFUTILITIE,1.397861,0.040775,34.2827
10,BBTC,1.203316,0.035285,34.1029
11,LICHSGFIN,1.550802,0.04629,33.5022
12,WELSPUNIND,1.116114,0.034761,32.1079
13,MFSL,1.345723,0.041975,32.0604
14,THERMAX,1.268198,0.042668,29.7224
15,ANANTRAJ,1.676923,0.057592,29.1172
16,JPPOWER,1.981132,0.068783,28.8026
17,AMTEKAUTO,0.961642,0.033713,28.5246
18,CENTRALBK,1.361765,0.047919,28.4178
19,INDIABULLS,0.965039,0.035132,27.4691
20,TECHM,1.850434,0.06831,27.0889
