Rank,Symbol,Momentum,Volatility,Score
1,SUZLON,0.633651,0.026999,23.469
2,ICICIGI,0.274379,0.012912,21.25
3,INFY,0.244927,0.013204,18.5489
4,OIL,0.576787,0.031719,18.184
5,SUNPHARMA,0.184031,0.010192,18.0558
6,COLPAL,0.196514,0.0113,17.3913
7,LUPIN,0.297079,0.017227,17.2454
8,HDFCLIFE,0.275144,0.016111,17.0775
9,KALYANKJIL,0.440029,0.026114,16.8503
10,ATUL,0.279613,0.016995,16.4528
11,TRENT,0.416205,0.025495,16.3248
12,ETERNAL,0.427291,0.026751,15.973
13,SBILIFE,0.252967,0.016004,15.8061
14,AJANTPHARM,0.301495,0.020852,14.459
15,PAYTM,0.458021,0.031722,14.4387
16,AUROPHARMA,0.223707,0.015691,14.2574
17,PERSISTENT,0.307632,0.021712,14.1687
18,PATANJALI,0.289599,0.020552,14.0913
19,LALPATHLAB,0.179119,0.012724,14.0772
20,ICICIPRULI,0.258403,0.018581,13.9067
