Rank,Symbol,Momentum,Volatility,Score
1,TECHM,0.284824,0.015485,18.3934
2,BIOCON,0.469824,0.029682,15.8284
3,JUBLPHARMA,0.476518,0.031926,14.9256
4,JINDALSTEL,0.511208,0.035268,14.4951
5,MINDTREE,0.373466,0.026337,14.1804
6,VBL,0.334973,0.025031,13.3821
7,HCLTECH,0.163348,0.012999,12.5664
8,LTM,0.257469,0.020807,12.3739
9,INFY,0.148247,0.012268,12.0841
10,MPHASIS,0.192369,0.017415,11.0463
11,OFSS,0.143617,0.01353,10.6147
12,LTTS,0.42126,0.040952,10.2868
13,TCS,0.157371,0.015751,9.9913
14,ADANIENT,0.003098,0.000316,9.8205
15,RCOM,0.930147,0.096041,9.6849
16,ABB,0.154708,0.016333,9.4721
17,PFIZER,0.141908,0.015111,9.3913
18,LT,0.121469,0.01297,9.3654
19,3MINDIA,0.194632,0.022875,8.5087
20,SANOFI,0.109697,0.012947,8.4727
