Rank,Symbol,Momentum,Volatility,Score
1,ESSAROIL,4.138474,0.09628,42.9838
2,GODREJIND,1.420642,0.037571,37.8122
3,JINDALSTEL,2.012841,0.070454,28.5696
4,NLCINDIA,1.440302,0.058384,24.6695
5,LITL,0.920637,0.045785,20.1078
6,PUNJLLOYD,0.734974,0.041782,17.5909
7,MRF,1.001382,0.058513,17.1138
8,GOLDTECH,0.450489,0.027942,16.1225
9,PATELENG,0.534872,0.034617,15.4513
10,RNRL,0.952077,0.062238,15.2973
11,EIHOTEL,0.387539,0.02571,15.0736
12,JPASSOCIAT,0.715196,0.047451,15.0723
13,INDUSINDBK,0.796386,0.055654,14.3095
14,DREDGECORP,0.748853,0.053985,13.8715
15,MRPL,0.958509,0.069466,13.7983
16,VOLTAS,0.535455,0.0404,13.2537
17,LT,0.476598,0.036302,13.1289
18,JAICORPLTD,0.4829,0.037297,12.9473
19,TATAINVEST,0.178882,0.01387,12.8974
20,TORNTPOWER,0.704246,0.054982,12.8088
