Rank,Symbol,Momentum,Volatility,Score
1,HDFCAMC,0.306133,0.017237,17.7597
2,TITAN,0.216682,0.014805,14.6357
3,BAJFINANCE,0.222591,0.01737,12.8145
4,SRF,0.245151,0.019132,12.8138
5,AUBANK,0.189611,0.015046,12.6019
6,TRENT,0.247913,0.020029,12.3778
7,ATUL,0.144908,0.012494,11.5978
8,FRETAIL,0.14849,0.012932,11.4825
9,TATACONSUM,0.253544,0.023878,10.6184
10,SOLARINDS,0.185048,0.018261,10.1336
11,HDFCLIFE,0.144813,0.014789,9.7921
12,CUB,0.100707,0.010645,9.4601
13,BAJAJFINSV,0.131063,0.014409,9.0962
14,SHREECEM,0.144131,0.016045,8.983
15,SBILIFE,0.15755,0.017979,8.763
16,WHIRLPOOL,0.13575,0.015935,8.5192
17,LT,0.141304,0.016809,8.4064
18,LTM,0.111452,0.013429,8.2993
19,KOTAKBANK,0.099483,0.01204,8.2626
20,SBIN,0.145916,0.018876,7.7303
