Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.613708,0.026633,23.0429
2,ITC,0.212032,0.011803,17.9644
3,BAJAJFINSV,0.450845,0.02534,17.792
4,EMAMILTD,0.200372,0.011819,16.9538
5,EICHERMOT,0.31911,0.01931,16.5258
6,PIDILITIND,0.198749,0.014508,13.6989
7,TORNTPHARM,0.160786,0.012552,12.8091
8,GODREJCP,0.181972,0.014846,12.2572
9,GILLETTE,0.273463,0.022457,12.1769
10,NAUKRI,0.182186,0.015542,11.7224
11,LUPIN,0.159461,0.015027,10.6119
12,ASIANPAINT,0.153497,0.014863,10.3278
13,RNAVAL,0.093856,0.009464,9.9176
14,BATAINDIA,0.221922,0.023364,9.4984
15,PGHH,0.129471,0.013799,9.3825
16,GODREJIND,0.328036,0.03514,9.3351
17,MARICO,0.104597,0.011235,9.3097
18,TMPV,0.210287,0.02262,9.2965
19,DIVISLAB,0.112115,0.01333,8.4106
20,DRREDDY,0.094821,0.011507,8.2405
