Rank,Symbol,Momentum,Volatility,Score
1,PAYTM,0.41233,0.01851,22.276
2,FORTIS,0.229474,0.013992,16.4001
3,CUMMINSIND,0.178631,0.011395,15.6756
4,BOSCHLTD,0.247621,0.017744,13.9551
5,TVSMOTOR,0.202672,0.015359,13.1956
6,ETERNAL,0.268485,0.021161,12.6878
7,EICHERMOT,0.114571,0.009179,12.4812
8,HDFCAMC,0.158372,0.012941,12.238
9,POLYCAB,0.173636,0.014943,11.6201
10,ASIANPAINT,0.128458,0.011137,11.5343
11,VMM,0.203915,0.017733,11.4993
12,LTF,0.185836,0.016397,11.3333
13,M&M,0.12712,0.011924,10.6604
14,GLAND,0.172517,0.016382,10.5311
15,MARUTI,0.158111,0.015158,10.431
16,ULTRACEMCO,0.111808,0.010751,10.3997
17,NAM-INDIA,0.174509,0.017135,10.1846
18,DIXON,0.16359,0.016239,10.074
19,TORNTPHARM,0.130876,0.01319,9.9225
20,HINDUNILVR,0.127406,0.013161,9.6803
