Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.251599,0.012674,19.8521
2,PIIND,0.23572,0.014252,16.5398
3,TITAN,0.187942,0.012608,14.9071
4,PFIZER,0.221671,0.015435,14.3612
5,MANAPPURAM,0.282497,0.02267,12.4612
6,RBLBANK,0.184763,0.014984,12.3304
7,CHOLAFIN,0.218456,0.018077,12.0851
8,DBL,0.585909,0.048851,11.9938
9,BATAINDIA,0.206,0.017195,11.9801
10,RELIANCE,0.200037,0.016911,11.8289
11,MGL,0.175085,0.015107,11.5895
12,SHREECEM,0.179783,0.015716,11.4393
13,VOLTAS,0.180293,0.015808,11.4048
14,ICICIGI,0.201093,0.017728,11.3429
15,AXISBANK,0.170557,0.015152,11.2564
16,HCLTECH,0.159019,0.015059,10.5597
17,INDIGO,0.256566,0.024813,10.3402
18,BAJFINANCE,0.177043,0.017123,10.3392
19,INDUSINDBK,0.165913,0.016096,10.3076
20,HDFCBANK,0.093718,0.009361,10.0114
