Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.883485,0.028524,30.9729
2,SKFINDIA,0.539,0.018021,29.9099
3,LICHSGFIN,0.406814,0.01503,27.0668
4,ADANIENT,0.06753,0.002501,27.0025
5,PIDILITIND,0.338761,0.012549,26.9945
6,ABB,0.555657,0.020772,26.7503
7,IDFCFIRSTB,0.646566,0.02612,24.7539
8,JSWENERGY,0.806905,0.032985,24.4631
9,ATGL,0.829504,0.034974,23.7175
10,GRINDWELL,0.442024,0.018863,23.4339
11,OBEROIRLTY,0.398111,0.017288,23.0275
12,APOLLOTYRE,0.4327,0.018967,22.8132
13,FEDERALBNK,0.400354,0.017644,22.6904
14,PIIND,0.386591,0.017222,22.4476
15,INDHOTEL,0.37006,0.016542,22.3711
16,BEL,0.40788,0.018463,22.0921
17,TVSMOTOR,0.389311,0.017798,21.8739
18,GRASIM,0.280395,0.012877,21.7749
19,JKCEMENT,0.312244,0.014395,21.6906
20,BLUEDART,0.341994,0.015928,21.4714
