Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.871145,0.030677,28.3974
2,IDBI,1.292453,0.050972,25.3561
3,JUBLPHARMA,0.931373,0.037851,24.6062
4,IDEA,1.716216,0.073044,23.4958
5,BAYERCROP,0.582161,0.027238,21.3728
6,QUESS,0.721658,0.034829,20.7203
7,M&M,0.595242,0.028735,20.7147
8,BALKRISIND,0.471563,0.023147,20.3727
9,ATGL,0.64922,0.032016,20.2777
10,JINDALSTEL,0.858866,0.042588,20.1668
11,COROMANDEL,0.446506,0.022887,19.5095
12,TATACOMM,0.666212,0.035743,18.6391
13,LTM,0.353714,0.019379,18.2523
14,ISEC,0.544187,0.030629,17.7673
15,RELIANCE,0.422757,0.025254,16.7402
16,EDELWEISS,0.619813,0.037313,16.611
17,PEL,0.675365,0.041323,16.3435
18,TATAPOWER,0.534669,0.032868,16.2673
19,SYNGENE,0.311388,0.019502,15.9667
20,GODREJIND,0.477956,0.030221,15.8153
