Rank,Symbol,Momentum,Volatility,Score
1,DHANI,1.146247,0.033932,33.7812
2,DLF,0.491515,0.017458,28.1534
3,SRF,0.303336,0.01352,22.4358
4,ICICIBANK,0.272201,0.013552,20.0858
5,HDFC,0.214002,0.011309,18.9233
6,COROMANDEL,0.287873,0.015289,18.8283
7,LTF,0.431159,0.023826,18.0958
8,PFIZER,0.304339,0.018804,16.1844
9,CRISIL,0.371391,0.023333,15.9167
10,MOTHERSON,0.451154,0.029091,15.5082
11,CORPBANK,0.912727,0.059418,15.361
12,ISEC,0.553594,0.036211,15.2882
13,BALKRISIND,0.277076,0.01825,15.182
14,TATASTEEL,0.344502,0.022864,15.0674
15,RELAXO,0.234471,0.015629,15.0025
16,JINDALSTEL,0.564016,0.038699,14.5745
17,EDELWEISS,0.508575,0.035194,14.4506
18,BAJAJFINSV,0.175128,0.012213,14.3393
19,GUJENERGY,0.289834,0.021173,13.6886
20,IPCALAB,0.294448,0.021596,13.6342
