Rank,Symbol,Momentum,Volatility,Score
1,BERGEPAINT,0.45453,0.020713,21.9445
2,COLPAL,0.371006,0.019709,18.8239
3,BATAINDIA,0.308932,0.017851,17.3057
4,INDIGO,0.340864,0.02005,17.0006
5,ASIANPAINT,0.312715,0.019984,15.6481
6,HDFCAMC,0.449245,0.030112,14.9193
7,DMART,0.329276,0.023251,14.1615
8,WHIRLPOOL,0.24337,0.018901,12.8758
9,GLAXO,0.181734,0.014687,12.3739
10,PIDILITIND,0.228823,0.019678,11.6282
11,BPCL,0.374378,0.033347,11.2267
12,NATCOPHARM,0.140904,0.013063,10.7867
13,SIEMENS,0.240485,0.022572,10.6539
14,HONAUT,0.248053,0.023799,10.423
15,RELAXO,0.174601,0.016757,10.4198
16,GSKCONS,0.168167,0.016235,10.3581
17,HINDUNILVR,0.171205,0.016885,10.1394
18,ICICIPRULI,0.192408,0.019143,10.0508
19,AJANTPHARM,0.194114,0.020557,9.4427
20,PIIND,0.164068,0.01774,9.2487
