Rank,Symbol,Momentum
1,ABAN,0.303563
2,PUNJABTRAC,0.244458
3,GMDCLTD,0.236585
4,ZEEL,0.22235
5,BEL,0.213115
6,APOLLOHOSP,0.197755
7,RENUKA,0.161363
8,SKFINDIA,0.161096
9,NTPC,0.15437
10,BIOCON,0.147886
11,SAIL,0.135696
12,CESC,0.133045
13,JSWSTEEL,0.115778
14,BHARTIARTL,0.110321
15,KOTAKBANK,0.099508
16,NATIONALUM,0.091015
17,BRITANNIA,0.08923
18,HTMEDIA,0.082909
19,LUPIN,0.073442
20,TRIVENI,0.071902
