Rank,Symbol,Momentum
1,DBL,0.585909
2,YESBANK,0.320374
3,MANAPPURAM,0.282497
4,INDIGO,0.256566
5,UPL,0.251599
6,PIIND,0.23572
7,JINDALSTEL,0.225367
8,PFIZER,0.221671
9,RECLTD,0.218812
10,CHOLAFIN,0.218456
11,HINDPETRO,0.206846
12,BATAINDIA,0.206
13,SYMPHONY,0.203227
14,ICICIGI,0.201093
15,RELIANCE,0.200037
16,IOC,0.19919
17,GMRAIRPORT,0.196375
18,JUBLFOOD,0.188722
19,TITAN,0.187942
20,RBLBANK,0.184763
