Rank,Symbol,Momentum
1,VEDL,0.456763
2,CAIRN,0.383747
3,TATASTEEL,0.346969
4,HINDZINC,0.329496
5,ASHOKLEY,0.326715
6,ADANIPOWER,0.318182
7,IDBI,0.307831
8,YESBANK,0.304268
9,APOLLOTYRE,0.303438
10,ABB,0.289149
11,JSWSTEEL,0.274181
12,SHREECEM,0.262658
13,DLF,0.258719
14,NHPC,0.255875
15,BAJFINANCE,0.254545
16,HEXAWARE,0.249827
17,CENTRALBK,0.245714
18,EICHERMOT,0.245451
19,PERSISTENT,0.237539
20,UNIONBANK,0.237461
