Rank,Symbol,Momentum
1,CYIENT,0.422582
2,CIPLA,0.421041
3,SHOPERSTOP,0.419529
4,GFLLIMITED,0.414764
5,APLLTD,0.402904
6,WOCKPHARMA,0.402496
7,EICHERMOT,0.395244
8,MINDTREE,0.384231
9,MRF,0.38291
10,ARVIND,0.377778
11,HINDPETRO,0.373938
12,BRITANNIA,0.347707
13,SUNDARMFIN,0.339089
14,BHARATFORG,0.335295
15,AMARAJABAT,0.32507
16,GLENMARK,0.324447
17,EMAMILTD,0.324306
18,LUPIN,0.323179
19,COROMANDEL,0.314439
20,JYOTHYLAB,0.308035
