Rank,Symbol,Momentum
1,MANAPPURAM,0.448276
2,GESHIP,0.346253
3,GMRAIRPORT,0.302941
4,GUJENERGY,0.295597
5,ASTRAZEN,0.286387
6,JSWSTEEL,0.284025
7,COROMANDEL,0.283282
8,HEXAWARE,0.262745
9,HINDZINC,0.236544
10,VEDL,0.234686
11,HCLTECH,0.223204
12,ENGINERSIN,0.217251
13,HEROMOTOCO,0.210181
14,TECHM,0.195945
15,NMDC,0.19002
16,TCS,0.181132
17,AMARAJABAT,0.177941
18,TMPV,0.166415
19,JISLJALEQS,0.14924
20,BRITANNIA,0.142994
