Rank,Symbol,Momentum
1,IL&FSENGG,0.828924
2,JETAIRWAYS,0.65861
3,YESBANK,0.621799
4,WELSPUNIND,0.59431
5,JINDALSAW,0.5594
6,INDUSINDBK,0.533103
7,JINDALSTEL,0.491341
8,IOB,0.477984
9,PGHH,0.473413
10,ORIENTBANK,0.460177
11,DCHL,0.442357
12,HDIL,0.439613
13,ALBK,0.434932
14,MOTHERSON,0.423226
15,OFSS,0.41253
16,CENTRALBK,0.392589
17,MPHASIS,0.389335
18,ABAN,0.389253
19,JSL,0.385054
20,AMTEKAUTO,0.375044
