Rank,Symbol,Momentum
1,EXIDEIND,3.863447
2,VEDL,1.556604
3,PANACEABIO,0.739503
4,PIDILITIND,0.725535
5,VOLTAS,0.71327
6,DCMSHRIRAM,0.589363
7,STERLINBIO,0.559612
8,HCC,0.548174
9,UNITDSPR,0.545486
10,FLEX,0.528157
11,STLTECH,0.495726
12,ABIRLANUVO,0.475601
13,HIMATSEIDE,0.451369
14,ABAN,0.41811
15,DCHL,0.416314
16,AMTEKAUTO,0.415172
17,GAMMONIND,0.410688
18,JINDALSTEL,0.410289
19,AFTEK,0.405345
20,CONCOR,0.398859
