Rank,Symbol,Momentum
1,JSWENERGY,0.747866
2,SAIL,0.742386
3,LAURUSLABS,0.721823
4,ISEC,0.701933
5,ADANIENSOL,0.59225
6,IBULHSGFIN,0.569975
7,JSWSTEEL,0.547871
8,ATGL,0.526866
9,ZYDUSLIFE,0.465185
10,TATASTEEL,0.446449
11,BHEL,0.428718
12,TATAELXSI,0.410264
13,AARTIIND,0.386466
14,GLENMARK,0.379169
15,POLYCAB,0.351636
16,COFORGE,0.347768
17,BALKRISIND,0.347083
18,WIPRO,0.346805
19,CRISIL,0.344725
20,NATCOPHARM,0.341288
