Rank,Symbol,Momentum
1,TMPV,0.811206
2,ADANIENSOL,0.728032
3,IDFCFIRSTB,0.639519
4,BANKINDIA,0.633431
5,SHRIRAMCIT,0.503466
6,SBIN,0.45201
7,HONAUT,0.432833
8,MOTHERSON,0.422878
9,ADANIPORTS,0.419687
10,ASTRAL,0.407655
11,GUJENERGY,0.407168
12,UNOMINDA,0.406315
13,CHOLAFIN,0.402112
14,DLF,0.395795
15,CONCOR,0.390296
16,GICRE,0.380316
17,CUMMINSIND,0.375611
18,DALBHARAT,0.371414
19,SKFINDIA,0.371019
20,HINDALCO,0.36692
