Rank,Symbol,Momentum
1,HINDPETRO,1.919192
2,BPCL,1.330986
3,BFUTILITIE,0.700512
4,INDIANB,0.551159
5,BANKBARODA,0.520895
6,RELCAPITAL,0.474774
7,ANSALAPI,0.451193
8,RNRL,0.441609
9,ORIENTBANK,0.420869
10,PUNJLLOYD,0.412165
11,SBIN,0.409365
12,SIEMENS,0.404247
13,FSL,0.394127
14,IDBI,0.3885
15,UNIONBANK,0.381061
16,EDUCOMP,0.369941
17,BBTC,0.358696
18,ROLTA,0.347154
19,BANKINDIA,0.344311
20,EIHOTEL,0.339332
