Rank,Symbol,Momentum
1,SUZLON,0.633651
2,OIL,0.576787
3,RVNL,0.470724
4,PAYTM,0.458021
5,KALYANKJIL,0.440029
6,ETERNAL,0.427291
7,TRENT,0.416205
8,MAZDOCK,0.37869
9,NYKAA,0.317434
10,DIXON,0.308668
11,PERSISTENT,0.307632
12,AJANTPHARM,0.301495
13,POLICYBZR,0.297434
14,LUPIN,0.297079
15,OFSS,0.29547
16,PATANJALI,0.289599
17,FACT,0.280541
18,ATUL,0.279613
19,HDFCLIFE,0.275144
20,ICICIGI,0.274379
