Rank,Symbol,Momentum
1,HDFCAMC,0.306133
2,TATACONSUM,0.253544
3,TRENT,0.247913
4,SRF,0.245151
5,BAJFINANCE,0.222591
6,TITAN,0.216682
7,BEL,0.197445
8,AUBANK,0.189611
9,SOLARINDS,0.185048
10,NAUKRI,0.183022
11,SBILIFE,0.15755
12,SYNGENE,0.157366
13,PIIND,0.148514
14,FRETAIL,0.14849
15,SBIN,0.145916
16,ATUL,0.144908
17,HDFCLIFE,0.144813
18,SHREECEM,0.144131
19,LT,0.141304
20,WHIRLPOOL,0.13575
