Rank,Symbol,Momentum
1,3MINDIA,0.335445
2,SUNTV,0.323142
3,RAJESHEXPO,0.31754
4,ZFCVINDIA,0.296663
5,MINDTREE,0.230926
6,TORNTPOWER,0.22617
7,ASHOKLEY,0.21707
8,PFIZER,0.203375
9,SANOFI,0.191165
10,IDBI,0.183246
11,BANKBARODA,0.180006
12,BANKBARODA,0.180006
13,TECHM,0.165921
14,DIVISLAB,0.162046
15,HONAUT,0.161832
16,GODREJPROP,0.155367
17,BLUEDART,0.14528
18,MRF,0.142423
19,AMARAJABAT,0.117838
20,INFY,0.11779
