Rank,Symbol,Momentum
1,ADANIENSOL,0.990905
2,DHFL,0.442984
3,UNIONBANK,0.382739
4,PNB,0.382243
5,SAIL,0.347679
6,JSWENERGY,0.346749
7,KRBL,0.345239
8,JMFINANCIL,0.337746
9,SUNDRMFAST,0.334587
10,DIVISLAB,0.32811
11,NATIONALUM,0.32538
12,TORNTPOWER,0.310043
13,OIL,0.309478
14,GODREJPROP,0.307498
15,SYNDIBANK,0.294436
16,UBL,0.288382
17,MOTILALOFS,0.287112
18,GAIL,0.281519
19,IPCALAB,0.27893
20,NBCC,0.275192
