Rank,Symbol,Momentum
1,TVSMOTOR,0.305566
2,M&M,0.263475
3,ABB,0.245308
4,ENDURANCE,0.234734
5,PAYTM,0.219978
6,AIAENG,0.189068
7,VBL,0.183956
8,BLUEDART,0.183934
9,SIEMENS,0.177956
10,PHOENIXLTD,0.163376
11,EICHERMOT,0.158344
12,BRITANNIA,0.157399
13,SUMICHEM,0.153103
14,BAYERCROP,0.149401
15,3MINDIA,0.145518
16,HEROMOTOCO,0.144196
17,ASHOKLEY,0.142408
18,BOSCHLTD,0.142382
19,UNOMINDA,0.136875
20,ITC,0.136583
