Rank,Symbol,Momentum,Volatility,Score
1,PAYTM,0.344532,0.01851,18.6133
2,FORTIS,0.208094,0.013992,14.8721
3,TVSMOTOR,0.164128,0.015359,10.6861
4,ETERNAL,0.214,0.021161,10.113
5,ALKEM,0.146467,0.014675,9.9809
6,CUMMINSIND,0.112848,0.011395,9.9029
7,HDFCAMC,0.119155,0.012941,9.2076
8,MARUTI,0.134308,0.015158,8.8606
9,VMM,0.154117,0.017733,8.6911
10,HEROMOTOCO,0.156573,0.01836,8.5279
11,UNOMINDA,0.152194,0.018817,8.0881
12,TORNTPHARM,0.103581,0.01319,7.8531
13,VBL,0.123654,0.016437,7.5228
14,GVT&D,0.162937,0.02191,7.4367
15,JSL,0.140437,0.019069,7.3648
16,DMART,0.127081,0.017533,7.248
17,HINDUNILVR,0.09197,0.013161,6.9878
18,CIPLA,0.077818,0.011646,6.682
19,SUPREMEIND,0.117758,0.018249,6.4527
20,M&M,0.076081,0.011924,6.3803
