Rank,Symbol,Momentum,Volatility,Score
1,LUPIN,0.157016,0.024755,6.3428
2,IDBI,0.26257,0.046635,5.6303
3,JSWENERGY,0.247482,0.044577,5.5517
4,PFIZER,0.123087,0.027077,4.5459
5,MINDTREE,0.094941,0.023141,4.1028
6,NATIONALUM,0.109256,0.027546,3.9663
7,SHRIRAMFIN,0.077646,0.021755,3.5691
8,CYIENT,0.0589,0.018006,3.271
9,ZFCVINDIA,0.096098,0.029807,3.224
10,3MINDIA,0.098962,0.031998,3.0927
11,HONAUT,0.043552,0.015198,2.8656
12,OBEROIRLTY,0.080099,0.030434,2.6319
13,ZYDUSLIFE,0.063621,0.025127,2.532
14,DLF,0.133917,0.054807,2.4434
15,JAGRAN,0.041061,0.017692,2.3209
16,WIPRO,0.038499,0.016837,2.2865
17,APOLLOHOSP,0.049448,0.021713,2.2774
18,TORNTPOWER,0.079074,0.036649,2.1576
19,RELCAPITAL,0.067387,0.032121,2.0979
20,TECHM,0.040087,0.019926,2.0118
