Rank,Symbol,Momentum,Volatility,Score
1,YESBANK,0.540773,0.158815,3.405
2,IPCALAB,0.074931,0.031836,2.3537
3,ABBOTINDIA,0.008752,0.028829,0.3036
4,AJANTPHARM,0.005793,0.032833,0.1764
5,PFIZER,-0.019798,0.023079,-0.8579
6,DIVISLAB,-0.046066,0.023314,-1.9759
7,DHANI,-0.109656,0.045504,-2.4098
8,ZYDUSLIFE,-0.069279,0.024338,-2.8465
9,IDEA,-0.371429,0.123075,-3.0179
10,SANOFI,-0.058422,0.018384,-3.178
11,TORNTPHARM,-0.081218,0.025251,-3.2164
12,PIDILITIND,-0.071484,0.02053,-3.4819
13,ALKEM,-0.081386,0.023113,-3.5212
14,TORNTPOWER,-0.099262,0.022648,-4.3828
15,BIOCON,-0.128232,0.025837,-4.9632
16,DMART,-0.153297,0.029733,-5.1558
17,HINDPETRO,-0.207612,0.039391,-5.2706
18,AUROPHARMA,-0.300728,0.056313,-5.3403
19,PFC,-0.232227,0.043091,-5.3893
20,MFSL,-0.218075,0.040413,-5.3962
