Rank,Symbol,Momentum,Volatility,Score
1,MINDTREE,0.38768,0.019958,19.425
2,TECHM,0.33566,0.018881,17.7775
3,HAVELLS,0.224307,0.013983,16.0417
4,BAJAJFINSV,0.238205,0.015346,15.522
5,MPHASIS,0.317267,0.020739,15.2983
6,LTM,0.249994,0.018515,13.502
7,IPCALAB,0.216371,0.016251,13.314
8,HCLTECH,0.190725,0.014933,12.7718
9,NESTLEIND,0.136339,0.010844,12.573
10,SCHAEFFLER,0.289931,0.024549,11.8103
11,WIPRO,0.184003,0.016005,11.4967
12,INFY,0.114048,0.009968,11.4418
13,BHARTIARTL,0.185318,0.016465,11.2555
14,APOLLOHOSP,0.291946,0.026773,10.9043
15,TCS,0.11628,0.010842,10.725
16,LTTS,0.323194,0.030501,10.5963
17,ALKEM,0.141871,0.013628,10.4105
18,SRF,0.189149,0.018182,10.4032
19,JSWENERGY,0.347098,0.034129,10.1702
20,BRITANNIA,0.107364,0.010726,10.0095
