Rank,Symbol,Momentum,Volatility,Score
1,TIINDIA,0.284929,0.029075,9.7998
2,ENDURANCE,0.184368,0.021419,8.6077
3,VBL,0.179384,0.02094,8.5667
4,TVSMOTOR,0.155885,0.018314,8.5116
5,M&M,0.166976,0.020036,8.3336
6,IPCALAB,0.094963,0.012546,7.569
7,HONAUT,0.149676,0.021765,6.877
8,3MINDIA,0.17431,0.025354,6.875
9,ADANIENSOL,0.244658,0.035837,6.8269
10,CGPOWER,0.169453,0.025479,6.6508
11,BOSCHLTD,0.146723,0.023015,6.3751
12,SUNDARMFIN,0.160615,0.025541,6.2884
13,ITC,0.09645,0.015405,6.2608
14,EMAMILTD,0.12857,0.020845,6.1678
15,SIEMENS,0.106559,0.018479,5.7666
16,RECLTD,0.087047,0.015523,5.6077
17,CUMMINSIND,0.078465,0.014188,5.5302
18,FEDERALBNK,0.105935,0.020756,5.1038
19,M&MFIN,0.122836,0.024076,5.102
20,LODHA,0.163917,0.032984,4.9696
