Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.375934,0.020852,18.0289
2,SUZLON,0.436327,0.026999,16.1606
3,COLPAL,0.16147,0.0113,14.29
4,HINDPETRO,0.251069,0.01925,13.0425
5,BPCL,0.210175,0.018124,11.5965
6,SUNPHARMA,0.11085,0.010192,10.8759
7,NYKAA,0.293759,0.027736,10.5911
8,OIL,0.329336,0.031719,10.3828
9,FORTIS,0.172516,0.01732,9.9604
10,ITC,0.12039,0.012161,9.8994
11,INFY,0.129744,0.013204,9.8258
12,TRENT,0.24798,0.025495,9.7265
13,AUROPHARMA,0.1504,0.015691,9.5854
14,LALPATHLAB,0.120477,0.012724,9.4685
15,HDFCLIFE,0.152114,0.016111,9.4413
16,TORNTPHARM,0.1347,0.014318,9.4077
17,TCS,0.141911,0.015204,9.3338
18,SBILIFE,0.14787,0.016004,9.2393
19,ETERNAL,0.242608,0.026751,9.0692
20,ICICIGI,0.116656,0.012912,9.0347
